"BehaviorSpace results (NetLogo 7.0.4)","Table version 2.0"
"C:\DevTools\NetLogo\models\Sample Models\Social Science\Rebellion.nlogox"
"tocqueville-legitimacy-erosion"
"06/30/2026 13:12:25:508 +0200"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","39","0","39"
"[run number]","movement?","initial-cop-density","initial-agent-density","vision","max-jail-term","[step]","count agents with [active?]","count agents with [jail-term > 0]","count cops","government-legitimacy"
"1","true","4","70","7","30","120","191","686","64","0.42967999999999995"
"2","true","4","70","7","30","110","100","764","64","0.46247999999999995"
"3","true","4","70","7","30","98","249","607","64","0.5018400000000001"
"1","true","4","70","7","30","121","191","686","64","0.4264"
"2","true","4","70","7","30","111","63","775","64","0.4592"
"4","true","4","70","7","30","117","278","604","64","0.43951999999999997"
"2","true","4","70","7","30","112","34","794","64","0.45592"
"1","true","4","70","7","30","122","191","697","64","0.42311999999999994"
"4","true","4","70","7","30","118","254","617","64","0.43623999999999996"
"3","true","4","70","7","30","99","228","621","64","0.49855999999999995"
"2","true","4","70","7","30","113","10","793","64","0.45264"
"1","true","4","70","7","30","123","181","708","64","0.41984"
"2","true","4","70","7","30","114","1","773","64","0.44936"
"4","true","4","70","7","30","119","238","637","64","0.43296"
"3","true","4","70","7","30","100","214","636","64","0.49528"
"1","true","4","70","7","30","124","170","715","64","0.41655999999999993"
"2","true","4","70","7","30","115","1","735","64","0.44608"
"4","true","4","70","7","30","120","221","646","64","0.42967999999999995"
"2","true","4","70","7","30","116","5","697","64","0.44279999999999997"
"3","true","4","70","7","30","101","201","652","64","0.49199999999999994"
"1","true","4","70","7","30","125","164","725","64","0.41328"
"4","true","4","70","7","30","121","212","651","64","0.4264"
"1","true","4","70","7","30","126","154","730","64","0.41"
"2","true","4","70","7","30","117","24","671","64","0.43951999999999997"
"3","true","4","70","7","30","102","187","648","64","0.48872"
"1","true","4","70","7","30","127","144","743","64","0.40671999999999997"
"4","true","4","70","7","30","122","210","665","64","0.42311999999999994"
"2","true","4","70","7","30","118","39","656","64","0.43623999999999996"
"3","true","4","70","7","30","103","193","660","64","0.4854399999999999"
"1","true","4","70","7","30","128","136","731","64","0.40343999999999997"
"4","true","4","70","7","30","123","194","676","64","0.41984"
"2","true","4","70","7","30","119","48","640","64","0.43296"
"1","true","4","70","7","30","129","146","744","64","0.40015999999999996"
"3","true","4","70","7","30","104","183","665","64","0.48216"
"4","true","4","70","7","30","124","183","699","64","0.41655999999999993"
"2","true","4","70","7","30","120","136","630","64","0.42967999999999995"
"1","true","4","70","7","30","130","137","742","64","0.39688"
"4","true","4","70","7","30","125","163","723","64","0.41328"
"3","true","4","70","7","30","105","180","683","64","0.47888"
"2","true","4","70","7","30","121","221","650","64","0.4264"
"1","true","4","70","7","30","131","136","754","64","0.39359999999999995"
"4","true","4","70","7","30","126","141","736","64","0.41"
"1","true","4","70","7","30","132","126","783","64","0.39032"
"3","true","4","70","7","30","106","160","700","64","0.47559999999999997"
"2","true","4","70","7","30","122","211","650","64","0.42311999999999994"
"4","true","4","70","7","30","127","120","754","64","0.40671999999999997"
"1","true","4","70","7","30","133","91","800","64","0.38704"
"2","true","4","70","7","30","123","216","657","64","0.41984"
"3","true","4","70","7","30","107","144","715","64","0.47231999999999996"
"4","true","4","70","7","30","128","89","773","64","0.40343999999999997"
"1","true","4","70","7","30","134","62","806","64","0.38376"
"2","true","4","70","7","30","124","210","662","64","0.41655999999999993"
"1","true","4","70","7","30","135","33","813","64","0.38048"
"3","true","4","70","7","30","108","133","718","64","0.46903999999999996"
"4","true","4","70","7","30","129","64","795","64","0.40015999999999996"
"1","true","4","70","7","30","136","9","793","64","0.3772"
"2","true","4","70","7","30","125","206","661","64","0.41328"
"4","true","4","70","7","30","130","28","797","64","0.39688"
"3","true","4","70","7","30","109","120","725","64","0.46576"
"1","true","4","70","7","30","137","6","766","64","0.37392"
"4","true","4","70","7","30","131","9","779","64","0.39359999999999995"
"2","true","4","70","7","30","126","207","671","64","0.41"
"1","true","4","70","7","30","138","2","747","64","0.37063999999999997"
"3","true","4","70","7","30","110","118","738","64","0.46247999999999995"
"4","true","4","70","7","30","132","3","745","64","0.39032"
"3","true","4","70","7","30","111","87","756","64","0.4592"
"1","true","4","70","7","30","139","1","705","64","0.36735999999999996"
"2","true","4","70","7","30","127","198","675","64","0.40671999999999997"
"4","true","4","70","7","30","133","4","705","64","0.38704"
"3","true","4","70","7","30","112","72","768","64","0.45592"
"1","true","4","70","7","30","140","3","668","64","0.36408"
"4","true","4","70","7","30","134","25","679","64","0.38376"
"2","true","4","70","7","30","128","192","683","64","0.40343999999999997"
"3","true","4","70","7","30","113","33","774","64","0.45264"
"4","true","4","70","7","30","135","25","657","64","0.38048"
"1","true","4","70","7","30","141","7","637","64","0.36079999999999995"
"2","true","4","70","7","30","129","185","694","64","0.40015999999999996"
"3","true","4","70","7","30","114","16","767","64","0.44936"
"1","true","4","70","7","30","142","44","618","64","0.35752"
"4","true","4","70","7","30","136","45","658","64","0.3772"
"2","true","4","70","7","30","130","176","697","64","0.39688"
"3","true","4","70","7","30","115","11","760","64","0.44608"
"2","true","4","70","7","30","131","174","705","64","0.39359999999999995"
"4","true","4","70","7","30","137","77","670","64","0.37392"
"1","true","4","70","7","30","143","147","611","64","0.35423999999999994"
"3","true","4","70","7","30","116","4","714","64","0.44279999999999997"
"2","true","4","70","7","30","132","165","708","64","0.39032"
"4","true","4","70","7","30","138","151","672","64","0.37063999999999997"
"1","true","4","70","7","30","144","253","619","64","0.35096"
"3","true","4","70","7","30","117","5","699","64","0.43951999999999997"
"2","true","4","70","7","30","133","165","723","64","0.38704"
"4","true","4","70","7","30","139","179","677","64","0.36735999999999996"
"1","true","4","70","7","30","145","273","631","64","0.34767999999999993"
"3","true","4","70","7","30","118","4","673","64","0.43623999999999996"
"2","true","4","70","7","30","134","147","737","64","0.38376"
"4","true","4","70","7","30","140","200","681","64","0.36408"
"1","true","4","70","7","30","146","261","632","64","0.3444"
"2","true","4","70","7","30","135","121","741","64","0.38048"
"3","true","4","70","7","30","119","13","654","64","0.43296"
"4","true","4","70","7","30","141","197","696","64","0.36079999999999995"
"1","true","4","70","7","30","147","263","646","64","0.34112"
"2","true","4","70","7","30","136","109","753","64","0.3772"
"4","true","4","70","7","30","142","181","707","64","0.35752"
"2","true","4","70","7","30","137","102","768","64","0.37392"
"1","true","4","70","7","30","148","250","666","64","0.33784"
"3","true","4","70","7","30","120","33","624","64","0.42967999999999995"
"4","true","4","70","7","30","143","171","715","64","0.35423999999999994"
"2","true","4","70","7","30","138","88","787","64","0.37063999999999997"
"1","true","4","70","7","30","149","231","666","64","0.33455999999999997"
"3","true","4","70","7","30","121","56","604","64","0.4264"
"2","true","4","70","7","30","139","67","809","64","0.36735999999999996"
"4","true","4","70","7","30","144","167","750","64","0.35096"
"1","true","4","70","7","30","150","231","685","64","0.33127999999999996"
"2","true","4","70","7","30","140","34","805","64","0.36408"
"4","true","4","70","7","30","145","128","766","64","0.34767999999999993"
"3","true","4","70","7","30","122","136","609","64","0.42311999999999994"
"1","true","4","70","7","30","151","215","697","64","0.328"
"2","true","4","70","7","30","141","22","785","64","0.36079999999999995"
"4","true","4","70","7","30","146","110","771","64","0.3444"
"3","true","4","70","7","30","123","246","617","64","0.41984"
"1","true","4","70","7","30","152","202","702","64","0.32471999999999995"
"2","true","4","70","7","30","142","8","776","64","0.35752"
"4","true","4","70","7","30","147","103","777","64","0.34112"
"2","true","4","70","7","30","143","4","755","64","0.35423999999999994"
"1","true","4","70","7","30","153","198","708","64","0.32144"
"4","true","4","70","7","30","148","97","767","64","0.33784"
"3","true","4","70","7","30","124","251","642","64","0.41655999999999993"
"2","true","4","70","7","30","144","9","706","64","0.35096"
"4","true","4","70","7","30","149","86","779","64","0.33455999999999997"
"1","true","4","70","7","30","154","191","710","64","0.31816"
"3","true","4","70","7","30","125","226","662","64","0.41328"
"2","true","4","70","7","30","145","12","675","64","0.34767999999999993"
"4","true","4","70","7","30","150","63","774","64","0.33127999999999996"
"1","true","4","70","7","30","155","191","721","64","0.31488000000000005"
"3","true","4","70","7","30","126","207","676","64","0.41"
"2","true","4","70","7","30","146","8","646","64","0.3444"
"4","true","4","70","7","30","151","45","776","64","0.328"
"1","true","4","70","7","30","156","180","736","64","0.3116"
"4","true","4","70","7","30","152","44","765","64","0.32471999999999995"
"2","true","4","70","7","30","147","36","624","64","0.34112"
"1","true","4","70","7","30","157","162","742","64","0.30832000000000004"
"3","true","4","70","7","30","127","191","680","64","0.40671999999999997"
"4","true","4","70","7","30","153","72","757","64","0.32144"
"2","true","4","70","7","30","148","50","612","64","0.33784"
"1","true","4","70","7","30","158","152","754","64","0.30504"
"3","true","4","70","7","30","128","188","700","64","0.40343999999999997"
"4","true","4","70","7","30","154","74","755","64","0.31816"
"1","true","4","70","7","30","159","141","760","64","0.3017599999999999"
"3","true","4","70","7","30","129","164","714","64","0.40015999999999996"
"2","true","4","70","7","30","149","102","617","64","0.33455999999999997"
"4","true","4","70","7","30","155","77","755","64","0.31488000000000005"
"1","true","4","70","7","30","160","138","767","64","0.29847999999999997"
"4","true","4","70","7","30","156","93","763","64","0.3116"
"3","true","4","70","7","30","130","145","714","64","0.39688"
"2","true","4","70","7","30","150","216","621","64","0.33127999999999996"
"1","true","4","70","7","30","161","132","777","64","0.2952"
"4","true","4","70","7","30","157","99","783","64","0.30832000000000004"
"3","true","4","70","7","30","131","144","716","64","0.39359999999999995"
"2","true","4","70","7","30","151","272","634","64","0.328"
"1","true","4","70","7","30","162","122","791","64","0.29192000000000007"
"4","true","4","70","7","30","158","95","787","64","0.30504"
"1","true","4","70","7","30","163","100","799","64","0.2886399999999999"
"4","true","4","70","7","30","159","82","793","64","0.3017599999999999"
"2","true","4","70","7","30","152","259","658","64","0.32471999999999995"
"3","true","4","70","7","30","132","155","739","64","0.39032"
"1","true","4","70","7","30","164","76","809","64","0.28535999999999995"
"4","true","4","70","7","30","160","81","802","64","0.29847999999999997"
"2","true","4","70","7","30","153","236","648","64","0.32144"
"1","true","4","70","7","30","165","56","815","64","0.28208"
"3","true","4","70","7","30","133","132","753","64","0.38704"
"4","true","4","70","7","30","161","62","800","64","0.2952"
"1","true","4","70","7","30","166","30","810","64","0.27880000000000005"
"2","true","4","70","7","30","154","248","649","64","0.31816"
"3","true","4","70","7","30","134","115","766","64","0.38376"
"4","true","4","70","7","30","162","51","809","64","0.29192000000000007"
"1","true","4","70","7","30","167","11","782","64","0.27552"
"2","true","4","70","7","30","155","246","671","64","0.31488000000000005"
"3","true","4","70","7","30","135","92","771","64","0.38048"
"4","true","4","70","7","30","163","40","798","64","0.2886399999999999"
"1","true","4","70","7","30","168","7","776","64","0.2722399999999999"
"4","true","4","70","7","30","164","25","797","64","0.28535999999999995"
"3","true","4","70","7","30","136","78","784","64","0.3772"
"2","true","4","70","7","30","156","224","681","64","0.3116"
"1","true","4","70","7","30","169","4","748","64","0.26896"
"4","true","4","70","7","30","165","2","766","64","0.28208"
"1","true","4","70","7","30","170","6","702","64","0.26568"
"3","true","4","70","7","30","137","55","778","64","0.37392"
"2","true","4","70","7","30","157","215","693","64","0.30832000000000004"
"4","true","4","70","7","30","166","7","711","64","0.27880000000000005"
"1","true","4","70","7","30","171","6","675","64","0.26239999999999997"
"2","true","4","70","7","30","158","205","710","64","0.30504"
"3","true","4","70","7","30","138","45","777","64","0.37063999999999997"
"4","true","4","70","7","30","167","4","678","64","0.27552"
"2","true","4","70","7","30","159","189","722","64","0.3017599999999999"
"1","true","4","70","7","30","172","23","648","64","0.2591199999999999"
"4","true","4","70","7","30","168","5","645","64","0.2722399999999999"
"3","true","4","70","7","30","139","53","776","64","0.36735999999999996"
"1","true","4","70","7","30","173","45","627","64","0.25583999999999996"
"2","true","4","70","7","30","160","175","727","64","0.29847999999999997"
"4","true","4","70","7","30","169","45","632","64","0.26896"
"3","true","4","70","7","30","140","33","762","64","0.36408"
"2","true","4","70","7","30","161","171","750","64","0.2952"
"1","true","4","70","7","30","174","157","626","64","0.25256"
"4","true","4","70","7","30","170","117","618","64","0.26568"
"3","true","4","70","7","30","141","17","758","64","0.36079999999999995"
"2","true","4","70","7","30","162","146","756","64","0.29192000000000007"
"1","true","4","70","7","30","175","278","644","64","0.24928000000000006"
"2","true","4","70","7","30","163","140","784","64","0.2886399999999999"
"4","true","4","70","7","30","171","252","636","64","0.26239999999999997"
"3","true","4","70","7","30","142","6","728","64","0.35752"
"1","true","4","70","7","30","176","272","653","64","0.246"
"2","true","4","70","7","30","164","114","794","64","0.28535999999999995"
"3","true","4","70","7","30","143","7","704","64","0.35423999999999994"
"4","true","4","70","7","30","172","271","644","64","0.2591199999999999"
"1","true","4","70","7","30","177","264","668","64","0.24271999999999994"
"2","true","4","70","7","30","165","97","799","64","0.28208"
"4","true","4","70","7","30","173","261","655","64","0.25583999999999996"
"3","true","4","70","7","30","144","3","684","64","0.35096"
"2","true","4","70","7","30","166","78","802","64","0.27880000000000005"
"1","true","4","70","7","30","178","250","683","64","0.23944"
"4","true","4","70","7","30","174","253","666","64","0.25256"
"3","true","4","70","7","30","145","16","652","64","0.34767999999999993"
"2","true","4","70","7","30","167","69","813","64","0.27552"
"1","true","4","70","7","30","179","233","709","64","0.23616000000000004"
"2","true","4","70","7","30","168","58","812","64","0.2722399999999999"
"4","true","4","70","7","30","175","242","683","64","0.24928000000000006"
"1","true","4","70","7","30","180","210","712","64","0.23287999999999998"
"3","true","4","70","7","30","146","52","637","64","0.3444"
"2","true","4","70","7","30","169","41","818","64","0.26896"
"4","true","4","70","7","30","176","224","700","64","0.246"
"2","true","4","70","7","30","170","34","813","64","0.26568"
"1","true","4","70","7","30","181","208","725","64","0.22960000000000003"
"2","true","4","70","7","30","171","25","797","64","0.26239999999999997"
"3","true","4","70","7","30","147","150","645","64","0.34112"
"1","true","4","70","7","30","182","194","741","64","0.22631999999999997"
"4","true","4","70","7","30","177","209","687","64","0.24271999999999994"
"2","true","4","70","7","30","172","10","774","64","0.2591199999999999"
"1","true","4","70","7","30","183","180","751","64","0.22304000000000002"
"4","true","4","70","7","30","178","224","696","64","0.23944"
"2","true","4","70","7","30","173","29","762","64","0.25583999999999996"
"3","true","4","70","7","30","148","194","659","64","0.33784"
"1","true","4","70","7","30","184","160","772","64","0.21975999999999996"
"4","true","4","70","7","30","179","216","702","64","0.23616000000000004"
"2","true","4","70","7","30","174","16","737","64","0.25256"
"3","true","4","70","7","30","149","211","670","64","0.33455999999999997"
"1","true","4","70","7","30","185","140","765","64","0.21648"
"4","true","4","70","7","30","180","210","711","64","0.23287999999999998"
"2","true","4","70","7","30","175","18","735","64","0.24928000000000006"
"1","true","4","70","7","30","186","148","770","64","0.21319999999999995"
"3","true","4","70","7","30","150","216","680","64","0.33127999999999996"
"2","true","4","70","7","30","176","15","717","64","0.246"
"4","true","4","70","7","30","181","201","723","64","0.22960000000000003"
"1","true","4","70","7","30","187","147","769","64","0.20992"
"2","true","4","70","7","30","177","34","693","64","0.24271999999999994"
"3","true","4","70","7","30","151","210","692","64","0.328"
"1","true","4","70","7","30","188","153","788","64","0.20663999999999993"
"4","true","4","70","7","30","182","191","728","64","0.22631999999999997"
"1","true","4","70","7","30","189","125","793","64","0.20335999999999999"
"4","true","4","70","7","30","183","188","738","64","0.22304000000000002"
"2","true","4","70","7","30","178","37","683","64","0.23944"
"3","true","4","70","7","30","152","199","711","64","0.32471999999999995"
"1","true","4","70","7","30","190","114","799","64","0.20008000000000004"
"4","true","4","70","7","30","184","177","754","64","0.21975999999999996"
"2","true","4","70","7","30","179","107","687","64","0.23616000000000004"
"1","true","4","70","7","30","191","102","804","64","0.19679999999999997"
"3","true","4","70","7","30","153","181","717","64","0.32144"
"4","true","4","70","7","30","185","163","755","64","0.21648"
"1","true","4","70","7","30","192","93","818","64","0.19351999999999991"
"2","true","4","70","7","30","180","186","699","64","0.23287999999999998"
"3","true","4","70","7","30","154","175","720","64","0.31816"
"2","true","4","70","7","30","181","206","710","64","0.22960000000000003"
"4","true","4","70","7","30","186","161","768","64","0.21319999999999995"
"1","true","4","70","7","30","193","89","829","64","0.19023999999999996"
"3","true","4","70","7","30","155","169","730","64","0.31488000000000005"
"4","true","4","70","7","30","187","148","767","64","0.20992"
"1","true","4","70","7","30","194","80","830","64","0.18696000000000002"
"2","true","4","70","7","30","182","201","724","64","0.22631999999999997"
"1","true","4","70","7","30","195","67","836","64","0.18368000000000007"
"4","true","4","70","7","30","188","151","772","64","0.20663999999999993"
"3","true","4","70","7","30","156","166","742","64","0.3116"
"2","true","4","70","7","30","183","190","721","64","0.22304000000000002"
"1","true","4","70","7","30","196","61","827","64","0.1804"
"4","true","4","70","7","30","189","148","780","64","0.20335999999999999"
"2","true","4","70","7","30","184","192","738","64","0.21975999999999996"
"3","true","4","70","7","30","157","154","760","64","0.30832000000000004"
"1","true","4","70","7","30","197","50","837","64","0.17711999999999994"
"4","true","4","70","7","30","190","142","791","64","0.20008000000000004"
"2","true","4","70","7","30","185","178","736","64","0.21648"
"1","true","4","70","7","30","198","39","827","64","0.17384"
"3","true","4","70","7","30","158","129","777","64","0.30504"
"4","true","4","70","7","30","191","134","806","64","0.19679999999999997"
"1","true","4","70","7","30","199","40","831","64","0.17056000000000004"
"2","true","4","70","7","30","186","175","727","64","0.21319999999999995"
"3","true","4","70","7","30","159","107","785","64","0.3017599999999999"
"4","true","4","70","7","30","192","117","810","64","0.19351999999999991"
"1","true","4","70","7","30","200","25","808","64","0.16727999999999998"
"3","true","4","70","7","30","160","104","778","64","0.29847999999999997"
"4","true","4","70","7","30","193","105","815","64","0.19023999999999996"
"2","true","4","70","7","30","187","187","742","64","0.20992"
"1","true","4","70","7","30","201","18","802","64","0.16399999999999992"
"4","true","4","70","7","30","194","87","817","64","0.18696000000000002"
"3","true","4","70","7","30","161","104","794","64","0.2952"
"1","true","4","70","7","30","202","14","768","64","0.16071999999999997"
"2","true","4","70","7","30","188","167","752","64","0.20663999999999993"
"4","true","4","70","7","30","195","73","821","64","0.18368000000000007"
"3","true","4","70","7","30","162","91","798","64","0.29192000000000007"
"1","true","4","70","7","30","203","48","744","64","0.15744000000000002"
"2","true","4","70","7","30","189","163","751","64","0.20335999999999999"
"4","true","4","70","7","30","196","82","812","64","0.1804"
"1","true","4","70","7","30","204","68","737","64","0.15416000000000007"
"3","true","4","70","7","30","163","78","793","64","0.2886399999999999"
"2","true","4","70","7","30","190","166","749","64","0.20008000000000004"
"4","true","4","70","7","30","197","82","811","64","0.17711999999999994"
"1","true","4","70","7","30","205","99","731","64","0.1508799999999999"
"4","true","4","70","7","30","198","75","806","64","0.17384"
"3","true","4","70","7","30","164","79","808","64","0.28535999999999995"
"2","true","4","70","7","30","191","167","755","64","0.19679999999999997"
"1","true","4","70","7","30","206","167","738","64","0.14759999999999995"
"4","true","4","70","7","30","199","78","812","64","0.17056000000000004"
"2","true","4","70","7","30","192","161","770","64","0.19351999999999991"
"3","true","4","70","7","30","165","52","815","64","0.28208"
"1","true","4","70","7","30","207","189","749","64","0.14432"
"4","true","4","70","7","30","200","73","811","64","0.16727999999999998"
"2","true","4","70","7","30","193","143","788","64","0.19023999999999996"
"3","true","4","70","7","30","166","34","816","64","0.27880000000000005"
"4","true","4","70","7","30","201","60","810","64","0.16399999999999992"
"2","true","4","70","7","30","194","128","789","64","0.18696000000000002"
"1","true","4","70","7","30","208","182","741","64","0.14104000000000005"
"3","true","4","70","7","30","167","17","797","64","0.27552"
"2","true","4","70","7","30","195","122","808","64","0.18368000000000007"
"4","true","4","70","7","30","202","72","826","64","0.16071999999999997"
"1","true","4","70","7","30","209","190","759","64","0.13776"
"3","true","4","70","7","30","168","4","783","64","0.2722399999999999"
"4","true","4","70","7","30","203","42","825","64","0.15744000000000002"
"2","true","4","70","7","30","196","104","815","64","0.1804"
"1","true","4","70","7","30","210","171","763","64","0.13447999999999993"
"3","true","4","70","7","30","169","0","752","64","0.26896"
"2","true","4","70","7","30","197","83","827","64","0.17711999999999994"
"1","true","4","70","7","30","211","166","774","64","0.13119999999999998"
"4","true","4","70","7","30","204","59","819","64","0.15416000000000007"
"3","true","4","70","7","30","170","9","703","64","0.26568"
"1","true","4","70","7","30","212","156","775","64","0.12792000000000003"
"2","true","4","70","7","30","198","75","831","64","0.17384"
"4","true","4","70","7","30","205","54","830","64","0.1508799999999999"
"1","true","4","70","7","30","213","157","765","64","0.12463999999999997"
"4","true","4","70","7","30","206","39","814","64","0.14759999999999995"
"2","true","4","70","7","30","199","52","843","64","0.17056000000000004"
"3","true","4","70","7","30","171","53","676","64","0.26239999999999997"
"1","true","4","70","7","30","214","168","774","64","0.12135999999999991"
"4","true","4","70","7","30","207","46","817","64","0.14432"
"2","true","4","70","7","30","200","33","839","64","0.16727999999999998"
"1","true","4","70","7","30","215","157","778","64","0.11807999999999996"
"3","true","4","70","7","30","172","151","677","64","0.2591199999999999"
"2","true","4","70","7","30","201","22","839","64","0.16399999999999992"
"4","true","4","70","7","30","208","44","813","64","0.14104000000000005"
"1","true","4","70","7","30","216","149","778","64","0.11480000000000001"
"2","true","4","70","7","30","202","2","819","64","0.16071999999999997"
"4","true","4","70","7","30","209","55","812","64","0.13776"
"3","true","4","70","7","30","173","238","688","64","0.25583999999999996"
"1","true","4","70","7","30","217","147","791","64","0.11152000000000006"
"2","true","4","70","7","30","203","11","808","64","0.15744000000000002"
"4","true","4","70","7","30","210","70","802","64","0.13447999999999993"
"3","true","4","70","7","30","174","232","694","64","0.25256"
"1","true","4","70","7","30","218","135","800","64","0.10824"
"2","true","4","70","7","30","204","5","786","64","0.15416000000000007"
"4","true","4","70","7","30","211","70","815","64","0.13119999999999998"
"1","true","4","70","7","30","219","129","805","64","0.10495999999999994"
"3","true","4","70","7","30","175","225","701","64","0.24928000000000006"
"2","true","4","70","7","30","205","5","750","64","0.1508799999999999"
"4","true","4","70","7","30","212","64","795","64","0.12792000000000003"
"1","true","4","70","7","30","220","122","814","64","0.10167999999999999"
"2","true","4","70","7","30","206","25","705","64","0.14759999999999995"
"1","true","4","70","7","30","221","117","801","64","0.09840000000000004"
"4","true","4","70","7","30","213","92","793","64","0.12463999999999997"
"3","true","4","70","7","30","176","220","694","64","0.246"
"1","true","4","70","7","30","222","125","802","64","0.09511999999999998"
"4","true","4","70","7","30","214","110","792","64","0.12135999999999991"
"2","true","4","70","7","30","207","110","717","64","0.14432"
"3","true","4","70","7","30","177","226","702","64","0.24271999999999994"
"1","true","4","70","7","30","223","119","813","64","0.09184000000000003"
"4","true","4","70","7","30","215","117","787","64","0.11807999999999996"
"2","true","4","70","7","30","208","168","723","64","0.14104000000000005"
"1","true","4","70","7","30","224","113","832","64","0.08855999999999997"
"4","true","4","70","7","30","216","136","787","64","0.11480000000000001"
"3","true","4","70","7","30","178","221","701","64","0.23944"
"2","true","4","70","7","30","209","200","717","64","0.13776"
"1","true","4","70","7","30","225","95","835","64","0.08528000000000002"
"4","true","4","70","7","30","217","143","787","64","0.11152000000000006"
"2","true","4","70","7","30","210","210","726","64","0.13447999999999993"
"3","true","4","70","7","30","179","222","716","64","0.23616000000000004"
"1","true","4","70","7","30","226","71","836","64","0.08199999999999996"
"4","true","4","70","7","30","218","142","797","64","0.10824"
"2","true","4","70","7","30","211","201","744","64","0.13119999999999998"
"1","true","4","70","7","30","227","64","825","64","0.07872000000000001"
"4","true","4","70","7","30","219","126","789","64","0.10495999999999994"
"3","true","4","70","7","30","180","207","716","64","0.23287999999999998"
"2","true","4","70","7","30","212","182","747","64","0.12792000000000003"
"4","true","4","70","7","30","220","133","802","64","0.10167999999999999"
"1","true","4","70","7","30","228","70","828","64","0.07543999999999995"
"2","true","4","70","7","30","213","179","747","64","0.12463999999999997"
"3","true","4","70","7","30","181","208","722","64","0.22960000000000003"
"1","true","4","70","7","30","229","66","823","64","0.07216"
"4","true","4","70","7","30","221","120","804","64","0.09840000000000004"
"1","true","4","70","7","30","230","63","811","64","0.06887999999999994"
"4","true","4","70","7","30","222","111","822","64","0.09511999999999998"
"2","true","4","70","7","30","214","179","758","64","0.12135999999999991"
"3","true","4","70","7","30","182","200","728","64","0.22631999999999997"
"1","true","4","70","7","30","231","48","805","64","0.06559999999999999"
"4","true","4","70","7","30","223","89","824","64","0.09184000000000003"
"2","true","4","70","7","30","215","168","757","64","0.11807999999999996"
"3","true","4","70","7","30","183","193","736","64","0.22304000000000002"
"1","true","4","70","7","30","232","62","797","64","0.06232000000000004"
"4","true","4","70","7","30","224","80","816","64","0.08855999999999997"
"2","true","4","70","7","30","216","172","762","64","0.11480000000000001"
"1","true","4","70","7","30","233","89","800","64","0.05903999999999998"
"3","true","4","70","7","30","184","183","753","64","0.21975999999999996"
"4","true","4","70","7","30","225","98","816","64","0.08528000000000002"
"2","true","4","70","7","30","217","166","768","64","0.11152000000000006"
"1","true","4","70","7","30","234","105","798","64","0.05575999999999992"
"4","true","4","70","7","30","226","98","814","64","0.08199999999999996"
"3","true","4","70","7","30","185","174","758","64","0.21648"
"1","true","4","70","7","30","235","130","788","64","0.05247999999999997"
"4","true","4","70","7","30","227","100","818","64","0.07872000000000001"
"2","true","4","70","7","30","218","159","778","64","0.10824"
"4","true","4","70","7","30","228","94","818","64","0.07543999999999995"
"3","true","4","70","7","30","186","167","778","64","0.21319999999999995"
"2","true","4","70","7","30","219","148","791","64","0.10495999999999994"
"1","true","4","70","7","30","236","148","797","64","0.04920000000000002"
"4","true","4","70","7","30","229","104","820","64","0.07216"
"1","true","4","70","7","30","237","136","804","64","0.04592000000000007"
"2","true","4","70","7","30","220","137","788","64","0.10167999999999999"
"3","true","4","70","7","30","187","146","792","64","0.20992"
"4","true","4","70","7","30","230","86","833","64","0.06887999999999994"
"1","true","4","70","7","30","238","123","810","64","0.04264000000000001"
"2","true","4","70","7","30","221","143","805","64","0.09840000000000004"
"3","true","4","70","7","30","188","122","795","64","0.20663999999999993"
"4","true","4","70","7","30","231","71","835","64","0.06559999999999999"
"1","true","4","70","7","30","239","126","816","64","0.03935999999999995"
"2","true","4","70","7","30","222","124","816","64","0.09511999999999998"
"4","true","4","70","7","30","232","66","848","64","0.06232000000000004"
"3","true","4","70","7","30","189","117","805","64","0.20335999999999999"
"1","true","4","70","7","30","240","104","811","64","0.03608"
"4","true","4","70","7","30","233","33","849","64","0.05903999999999998"
"2","true","4","70","7","30","223","103","819","64","0.09184000000000003"
"1","true","4","70","7","30","241","110","820","64","0.03280000000000005"
"3","true","4","70","7","30","190","91","808","64","0.20008000000000004"
"4","true","4","70","7","30","234","35","847","64","0.05575999999999992"
"2","true","4","70","7","30","224","102","815","64","0.08855999999999997"
"1","true","4","70","7","30","242","104","818","64","0.0295200000000001"
"3","true","4","70","7","30","191","91","813","64","0.19679999999999997"
"4","true","4","70","7","30","235","22","852","64","0.05247999999999997"
"2","true","4","70","7","30","225","106","815","64","0.08528000000000002"
"1","true","4","70","7","30","243","123","821","64","0.02623999999999993"
"4","true","4","70","7","30","236","5","819","64","0.04920000000000002"
"3","true","4","70","7","30","192","87","825","64","0.19351999999999991"
"2","true","4","70","7","30","226","114","820","64","0.08199999999999996"
"1","true","4","70","7","30","244","116","824","64","0.02295999999999998"
"4","true","4","70","7","30","237","14","788","64","0.04592000000000007"
"3","true","4","70","7","30","193","82","816","64","0.19023999999999996"
"2","true","4","70","7","30","227","113","823","64","0.07872000000000001"
"1","true","4","70","7","30","245","109","842","64","0.01968000000000003"
"4","true","4","70","7","30","238","5","762","64","0.04264000000000001"
"2","true","4","70","7","30","228","106","828","64","0.07543999999999995"
"3","true","4","70","7","30","194","78","822","64","0.18696000000000002"
"1","true","4","70","7","30","246","94","828","64","0.01640000000000008"
